Jdatet	Time	PRN	Ele	Stec	Vtec
2459400.369792	20.875	29	37.98	20.83	9.54
2459400.370139	20.883333	29	37.77	20.87	9.52
2459400.370486	20.891667	29	37.57	20.91	9.5
2459400.370833	20.9	29	37.36	20.98	9.49
2459400.371181	20.908333	29	37.15	21.05	9.48
2459400.371528	20.916667	29	36.94	21.1	9.47
2459400.371875	20.925	29	36.74	21.17	9.46
2459400.372222	20.933333	29	36.53	21.23	9.45
2459400.372569	20.941667	29	36.33	21.3	9.45
2459400.372917	20.95	29	36.12	21.39	9.45
2459400.373264	20.958333	29	35.91	21.42	9.42
2459400.373611	20.966667	29	35.71	21.52	9.44
2459400.373958	20.975	29	35.5	21.59	9.43
2459400.374306	20.983333	29	35.3	21.69	9.44
2459400.374653	20.991667	29	35.09	21.78	9.45
2459400.375	21.0	29	34.89	21.79	9.4
2459400.375347	21.008333	29	34.68	21.89	9.41
2459400.375694	21.016667	29	34.48	21.96	9.4
2459400.376042	21.025	29	34.27	22.06	9.41
2459400.376389	21.033333	29	34.07	22.13	9.4
2459400.376736	21.041667	29	33.87	22.25	9.42
2459400.377083	21.05	29	33.66	22.33	9.41
2459400.377431	21.058333	29	33.46	22.39	9.4
2459400.377778	21.066667	29	33.26	22.49	9.41
2459400.378125	21.075	29	33.05	22.54	9.39
2459400.378472	21.083333	29	32.85	22.6	9.37
2459400.378819	21.091667	29	32.65	22.71	9.38
2459400.379167	21.1	29	32.45	22.79	9.37
2459400.379514	21.108333	29	32.24	22.86	9.36
2459400.379861	21.116667	29	32.04	22.95	9.36
2459400.380208	21.125	29	31.84	23.05	9.37
2459400.380556	21.133333	29	31.64	23.11	9.34
2459400.380903	21.141667	29	31.44	23.25	9.37
2459400.38125	21.15	29	31.24	23.31	9.35
2459400.381597	21.158333	29	31.04	23.41	9.35
2459400.381944	21.166667	29	30.84	23.51	9.36
2459400.382292	21.175	29	30.63	23.58	9.34
2459400.382639	21.183333	29	30.43	23.67	9.33
2459400.382986	21.191667	29	30.23	23.75	9.32
2459400.383333	21.2	29	30.03	23.83	9.32
2459399.847569	8.341667	30	30.07	30.11	12.91
2459399.847917	8.35	30	30.3	29.93	12.9
2459399.848264	8.358333	30	30.53	29.71	12.85
2459399.848611	8.366667	30	30.76	29.49	12.81
2459399.848958	8.375	30	30.99	29.22	12.73
2459399.849306	8.383333	30	31.22	29.01	12.69
2459399.849653	8.391667	30	31.45	28.79	12.64
2459399.85	8.4	30	31.68	28.56	12.58
2459399.850347	8.408333	30	31.91	28.34	12.52
2459399.850694	8.416667	30	32.14	28.16	12.49
2459399.851042	8.425	30	32.37	27.96	12.45
2459399.851389	8.433333	30	32.6	27.8	12.43
2459399.851736	8.441667	30	32.83	27.69	12.44
2459399.852083	8.45	30	33.07	27.58	12.45
2459399.852431	8.458333	30	33.3	27.42	12.43
2459399.852778	8.466667	30	33.53	27.25	12.4
2459399.853125	8.475	30	33.76	27.09	12.37
2459399.853472	8.483333	30	33.99	27.0	12.39
2459399.853819	8.491667	30	34.22	26.94	12.43
2459399.854167	8.5	30	34.46	26.82	12.43
2459399.854514	8.508333	30	34.69	26.69	12.42
2459399.854861	8.516667	30	34.92	26.5	12.37
2459399.855208	8.525	30	35.15	26.35	12.35
2459399.855556	8.533333	30	35.39	26.23	12.34
2459399.855903	8.541667	30	35.62	26.05	12.3
2459399.85625	8.55	30	35.85	25.92	12.29
2459399.856597	8.558333	30	36.09	25.76	12.25
2459399.856944	8.566667	30	36.32	25.57	12.2
2459399.857292	8.575	30	36.55	25.38	12.15
2459399.857639	8.583333	30	36.79	25.21	12.11
2459399.857986	8.591667	30	37.02	25.06	12.07
2459399.858333	8.6	30	37.26	24.89	12.03
2459399.858681	8.608333	30	37.49	24.71	11.98
2459399.859028	8.616667	30	37.72	24.51	11.91
2459399.859375	8.625	30	37.96	24.33	11.86
2459399.859722	8.633333	30	38.19	24.17	11.82
2459399.860069	8.641667	30	38.43	24.01	11.78
2459399.860417	8.65	30	38.66	23.83	11.72
2459399.860764	8.658333	30	38.9	23.66	11.67
2459399.861111	8.666667	30	39.13	23.51	11.63
2459399.861458	8.675	30	39.37	23.36	11.59
2459399.861806	8.683333	30	39.6	23.22	11.56
2459399.862153	8.691667	30	39.84	23.1	11.54
2459399.8625	8.7	30	40.08	22.97	11.51
2459399.862847	8.708333	30	40.31	22.79	11.45
2459399.863194	8.716667	30	40.55	22.62	11.39
2459399.863542	8.725	30	40.78	22.48	11.35
2459399.863889	8.733333	30	41.02	22.38	11.34
2459399.864236	8.741667	30	41.26	22.27	11.32
2459399.864583	8.75	30	41.49	22.17	11.31
2459399.864931	8.758333	30	41.73	22.06	11.29
2459399.865278	8.766667	30	41.97	21.97	11.29
2459399.865625	8.775	30	42.2	21.91	11.3
2459399.865972	8.783333	30	42.44	21.79	11.27
2459399.866319	8.791667	30	42.68	21.66	11.23
2459399.866667	8.8	30	42.91	21.56	11.21
2459399.867014	8.808333	30	43.15	21.44	11.18
2459399.867361	8.816667	30	43.39	21.34	11.17
2459399.867708	8.825	30	43.62	21.21	11.12
2459399.868056	8.833333	30	43.86	21.09	11.1
2459399.868403	8.841667	30	44.1	20.98	11.06
2459399.86875	8.85	30	44.34	20.92	11.07
2459399.869097	8.858333	30	44.57	20.79	11.04
2459399.869444	8.866667	30	44.81	20.68	11.0
2459399.869792	8.875	30	45.05	20.51	10.93
2459399.870139	8.883333	30	45.29	20.43	10.92
2459399.870486	8.891667	30	45.53	20.34	10.9
2459399.870833	8.9	30	45.76	20.25	10.89
2459399.871181	8.908333	30	46.0	20.17	10.88
2459399.871528	8.916667	30	46.24	20.07	10.85
2459399.871875	8.925	30	46.48	20.01	10.86
2459399.872222	8.933333	30	46.72	19.97	10.88
2459399.872569	8.941667	30	46.95	19.89	10.86
2459399.872917	8.95	30	47.19	19.77	10.82
2459399.873264	8.958333	30	47.43	19.71	10.82
2459399.873611	8.966667	30	47.67	19.64	10.82
2459399.873958	8.975	30	47.91	19.58	10.82
2459399.874306	8.983333	30	48.15	19.48	10.79
2459399.874653	8.991667	30	48.38	19.4	10.77
2459399.875	9.0	30	48.62	19.29	10.73
2459399.875347	9.008333	30	48.86	19.22	10.72
2459399.875694	9.016667	30	49.1	19.13	10.7
2459399.876042	9.025	30	49.34	19.03	10.67
2459399.876389	9.033333	30	49.58	18.93	10.63
2459399.876736	9.041667	30	49.82	18.83	10.6
2459399.877083	9.05	30	50.05	18.76	10.58
2459399.877431	9.058333	30	50.29	18.66	10.55
2459399.877778	9.066667	30	50.53	18.56	10.51
2459399.878125	9.075	30	50.77	18.47	10.48
2459399.878472	9.083333	30	51.01	18.36	10.44
2459399.878819	9.091667	30	51.25	18.29	10.42
2459399.879167	9.1	30	51.49	18.19	10.38
2459399.879514	9.108333	30	51.72	18.09	10.34
2459399.879861	9.116667	30	51.96	18.01	10.31
2459399.880208	9.125	30	52.2	17.9	10.27
2459399.880556	9.133333	30	52.44	17.85	10.27
2459399.880903	9.141667	30	52.68	17.73	10.21
2459399.88125	9.15	30	52.92	17.63	10.16
2459399.881597	9.158333	30	53.16	17.53	10.12
2459399.881944	9.166667	30	53.39	17.43	10.07
2459399.882292	9.175	30	53.63	17.34	10.04
2459399.882639	9.183333	30	53.87	17.28	10.03
2459399.882986	9.191667	30	54.11	17.19	9.99
2459399.883333	9.2	30	54.35	17.08	9.93
2459399.883681	9.208333	30	54.58	17.03	9.93
2459399.884028	9.216667	30	54.82	16.92	9.87
2459399.884375	9.225	30	55.06	16.92	9.9
2459399.884722	9.233333	30	55.3	16.93	9.95
2459399.885069	9.241667	30	55.54	16.98	10.03
2459399.885417	9.25	30	55.77	16.98	10.06
2459399.885764	9.258333	30	56.01	16.93	10.06
2459399.886111	9.266667	30	56.25	16.88	10.05
2459399.886458	9.275	30	56.48	16.83	10.04
2459399.886806	9.283333	30	56.72	16.75	10.01
2459399.887153	9.291667	30	56.96	16.73	10.02
2459399.8875	9.3	30	57.19	16.71	10.04
2459399.887847	9.308333	30	57.43	16.65	10.02
2459399.888194	9.316667	30	57.67	16.52	9.94
2459399.888542	9.325	30	57.9	16.41	9.88
2459399.888889	9.333333	30	58.14	16.36	9.86
2459399.889236	9.341667	30	58.38	16.31	9.85
2459399.889583	9.35	30	58.61	16.19	9.78
2459399.889931	9.358333	30	58.85	16.09	9.72
2459399.890278	9.366667	30	59.08	15.98	9.65
2459399.890625	9.375	30	59.32	15.92	9.63
2459399.890972	9.383333	30	59.55	15.86	9.61
2459399.891319	9.391667	30	59.79	15.89	9.67
2459399.891667	9.4	30	60.02	15.84	9.64
2459399.892014	9.408333	30	60.25	15.75	9.6
2459399.892361	9.416667	30	60.49	15.75	9.63
2459399.892708	9.425	30	60.72	15.77	9.67
2459399.893056	9.433333	30	60.95	15.75	9.68
2459399.893403	9.441667	30	61.19	15.7	9.67
2459399.89375	9.45	30	61.42	15.65	9.65
2459399.894097	9.458333	30	61.65	15.61	9.64
2459399.894444	9.466667	30	61.88	15.64	9.7
2459399.894792	9.475	30	62.12	15.65	9.72
2459399.895139	9.483333	30	62.35	15.67	9.77
2459399.895486	9.491667	30	62.58	15.68	9.8
2459399.895833	9.5	30	62.81	15.63	9.79
2459399.896181	9.508333	30	63.04	15.6	9.79
2459399.896528	9.516667	30	63.27	15.57	9.78
2459399.896875	9.525	30	63.5	15.51	9.75
2459399.897222	9.533333	30	63.73	15.47	9.74
2459399.897569	9.541667	30	63.96	15.39	9.69
2459399.897917	9.55	30	64.18	15.28	9.62
2459399.898264	9.558333	30	64.41	15.2	9.56
2459399.898611	9.566667	30	64.64	15.15	9.55
2459399.898958	9.575	30	64.86	15.13	9.54
2459399.899306	9.583333	30	65.09	15.11	9.55
2459399.899653	9.591667	30	65.31	15.1	9.57
2459399.9	9.6	30	65.54	15.08	9.57
2459399.900347	9.608333	30	65.76	15.09	9.6
2459399.900694	9.616667	30	65.99	15.08	9.61
2459399.901042	9.625	30	66.21	15.06	9.62
2459399.901389	9.633333	30	66.43	15.04	9.61
2459399.901736	9.641667	30	66.65	15.01	9.61
2459399.902083	9.65	30	66.88	15.0	9.62
2459399.902431	9.658333	30	67.1	15.0	9.64
2459399.902778	9.666667	30	67.31	15.0	9.66
2459399.903125	9.675	30	67.53	14.96	9.64
2459399.903472	9.683333	30	67.75	14.94	9.64
2459399.903819	9.691667	30	67.97	14.9	9.62
2459399.904167	9.7	30	68.18	14.81	9.56
2459399.904514	9.708333	30	68.4	14.74	9.51
2459399.904861	9.716667	30	68.61	14.68	9.48
2459399.905208	9.725	30	68.83	14.6	9.42
2459399.905556	9.733333	30	69.04	14.52	9.36
2459399.905903	9.741667	30	69.25	14.4	9.27
2459399.90625	9.75	30	69.46	14.31	9.19
2459399.906597	9.758333	30	69.67	14.22	9.12
2459399.906944	9.766667	30	69.88	14.13	9.06
2459399.907292	9.775	30	70.09	14.04	8.99
2459399.907639	9.783333	30	70.29	13.96	8.92
2459399.907986	9.791667	30	70.5	13.87	8.86
2459399.908333	9.8	30	70.7	13.8	8.8
2459399.908681	9.808333	30	70.9	13.71	8.74
2459399.909028	9.816667	30	71.11	13.66	8.7
2459399.909375	9.825	30	71.31	13.58	8.63
2459399.909722	9.833333	30	71.5	13.51	8.59
2459399.910069	9.841667	30	71.7	13.47	8.55
2459399.910417	9.85	30	71.9	13.4	8.51
2459399.910764	9.858333	30	72.09	13.38	8.5
2459399.911111	9.866667	30	72.28	13.37	8.5
2459399.911458	9.875	30	72.47	13.36	8.5
2459399.911806	9.883333	30	72.66	13.35	8.5
2459399.912153	9.891667	30	72.85	13.37	8.54
2459399.9125	9.9	30	73.03	13.36	8.53
2459399.912847	9.908333	30	73.21	13.36	8.55
2459399.913194	9.916667	30	73.4	13.35	8.55
2459399.913542	9.925	30	73.57	13.32	8.53
2459399.913889	9.933333	30	73.75	13.3	8.52
2459399.914236	9.941667	30	73.93	13.28	8.51
2459399.914583	9.95	30	74.1	13.26	8.5
2459399.914931	9.958333	30	74.27	13.26	8.52
2459399.915278	9.966667	30	74.44	13.25	8.51
2459399.915625	9.975	30	74.6	13.21	8.48
2459399.915972	9.983333	30	74.76	13.18	8.46
2459399.916319	9.991667	30	74.92	13.16	8.45
2459399.916667	10.0	30	75.08	13.12	8.42
2459399.917014	10.008333	30	75.23	13.1	8.41
2459399.917361	10.016667	30	75.39	13.04	8.36
2459399.917708	10.025	30	75.53	12.98	8.31
2459399.918056	10.033333	30	75.68	12.93	8.26
2459399.918403	10.041667	30	75.82	12.89	8.23
2459399.91875	10.05	30	75.96	12.85	8.2
2459399.919097	10.058333	30	76.09	12.81	8.18
2459399.919444	10.066667	30	76.23	12.78	8.15
2459399.919792	10.075	30	76.35	12.75	8.12
2459399.920139	10.083333	30	76.48	12.69	8.07
2459399.920486	10.091667	30	76.6	12.64	8.03
2459399.920833	10.1	30	76.72	12.57	7.97
2459399.921181	10.108333	30	76.83	12.49	7.9
2459399.921528	10.116667	30	76.94	12.41	7.82
2459399.921875	10.125	30	77.04	12.32	7.73
2459399.922222	10.133333	30	77.14	12.25	7.68
2459399.922569	10.141667	30	77.24	12.18	7.61
2459399.922917	10.15	30	77.33	12.08	7.51
2459399.923264	10.158333	30	77.42	11.97	7.41
2459399.923611	10.166667	30	77.5	11.86	7.31
2459399.923958	10.175	30	77.57	11.76	7.21
2459399.924306	10.183333	30	77.65	11.65	7.1
2459399.924653	10.191667	30	77.71	11.54	7.0
2459399.925	10.2	30	77.78	11.44	6.91
2459399.925347	10.208333	30	77.83	11.34	6.81
2459399.925694	10.216667	30	77.89	11.27	6.74
2459399.926042	10.225	30	77.93	11.19	6.67
2459399.926389	10.233333	30	77.97	11.12	6.6
2459399.926736	10.241667	30	78.01	11.07	6.55
2459399.927083	10.25	30	78.04	10.99	6.48
2459399.927431	10.258333	30	78.07	10.92	6.41
2459399.927778	10.266667	30	78.09	10.89	6.37
2459399.928125	10.275	30	78.1	10.84	6.33
2459399.928472	10.283333	30	78.11	10.8	6.29
2459399.928819	10.291667	30	78.11	10.75	6.24
2459399.929167	10.3	30	78.11	10.69	6.19
2459399.929514	10.308333	30	78.1	10.65	6.14
2459399.929861	10.316667	30	78.09	10.6	6.09
2459399.930208	10.325	30	78.07	10.57	6.06
2459399.930556	10.333333	30	78.05	10.56	6.06
2459399.930903	10.341667	30	78.02	10.54	6.04
2459399.93125	10.35	30	77.98	10.54	6.03
2459399.931597	10.358333	30	77.94	10.51	6.0
2459399.931944	10.366667	30	77.9	10.49	5.98
2459399.932292	10.375	30	77.85	10.47	5.96
2459399.932639	10.383333	30	77.79	10.44	5.93
2459399.932986	10.391667	30	77.73	10.44	5.92
2459399.933333	10.4	30	77.67	10.44	5.92
2459399.933681	10.408333	30	77.6	10.44	5.92
2459399.934028	10.416667	30	77.52	10.45	5.93
2459399.934375	10.425	30	77.44	10.48	5.95
2459399.934722	10.433333	30	77.36	10.47	5.94
2459399.935069	10.441667	30	77.27	10.48	5.94
2459399.935417	10.45	30	77.18	10.46	5.92
2459399.935764	10.458333	30	77.08	10.46	5.92
2459399.936111	10.466667	30	76.98	10.45	5.91
2459399.936458	10.475	30	76.87	10.45	5.91
2459399.936806	10.483333	30	76.76	10.44	5.89
2459399.937153	10.491667	30	76.65	10.44	5.89
2459399.9375	10.5	30	76.53	10.43	5.87
2459399.937847	10.508333	30	76.41	10.43	5.86
2459399.938194	10.516667	30	76.28	10.42	5.86
2459399.938542	10.525	30	76.16	10.45	5.88
2459399.938889	10.533333	30	76.03	10.44	5.86
2459399.939236	10.541667	30	75.89	10.41	5.83
2459399.939583	10.55	30	75.75	10.4	5.81
2459399.939931	10.558333	30	75.61	10.4	5.8
2459399.940278	10.566667	30	75.47	10.4	5.8
2459399.940625	10.575	30	75.32	10.4	5.79
2459399.940972	10.583333	30	75.17	10.4	5.79
2459399.941319	10.591667	30	75.02	10.4	5.78
2459399.941667	10.6	30	74.87	10.37	5.75
2459399.942014	10.608333	30	74.71	10.37	5.74
2459399.942361	10.616667	30	74.55	10.37	5.73
2459399.942708	10.625	30	74.39	10.36	5.71
2459399.943056	10.633333	30	74.23	10.36	5.71
2459399.943403	10.641667	30	74.06	10.33	5.67
2459399.94375	10.65	30	73.89	10.31	5.64
2459399.944097	10.658333	30	73.72	10.26	5.59
2459399.944444	10.666667	30	73.55	10.27	5.59
2459399.944792	10.675	30	73.38	10.25	5.56
2459399.945139	10.683333	30	73.2	10.24	5.54
2459399.945486	10.691667	30	73.02	10.23	5.53
2459399.945833	10.7	30	72.84	10.22	5.51
2459399.946181	10.708333	30	72.66	10.21	5.5
2459399.946528	10.716667	30	72.48	10.19	5.47
2459399.946875	10.725	30	72.3	10.17	5.44
2459399.947222	10.733333	30	72.11	10.18	5.44
2459399.947569	10.741667	30	71.92	10.19	5.44
2459399.947917	10.75	30	71.73	10.18	5.42
2459399.948264	10.758333	30	71.54	10.19	5.42
2459399.948611	10.766667	30	71.35	10.19	5.41
2459399.948958	10.775	30	71.16	10.21	5.42
2459399.949306	10.783333	30	70.97	10.21	5.41
2459399.949653	10.791667	30	70.77	10.23	5.42
2459399.95	10.8	30	70.58	10.26	5.43
2459399.950347	10.808333	30	70.38	10.25	5.41
2459399.950694	10.816667	30	70.18	10.26	5.42
2459399.951042	10.825	30	69.99	10.25	5.4
2459399.951389	10.833333	30	69.79	10.27	5.41
2459399.951736	10.841667	30	69.59	10.25	5.37
2459399.952083	10.85	30	69.38	10.26	5.37
2459399.952431	10.858333	30	69.18	10.24	5.34
2459399.952778	10.866667	30	68.98	10.22	5.31
2459399.953125	10.875	30	68.78	10.22	5.3
2459399.953472	10.883333	30	68.57	10.19	5.25
2459399.953819	10.891667	30	68.37	10.17	5.23
2459399.954167	10.9	30	68.16	10.14	5.19
2459399.954514	10.908333	30	67.95	10.1	5.14
2459399.954861	10.916667	30	67.75	10.07	5.1
2459399.955208	10.925	30	67.54	10.04	5.05
2459399.955556	10.933333	30	67.33	10.01	5.02
2459399.955903	10.941667	30	67.12	9.98	4.97
2459399.95625	10.95	30	66.91	9.92	4.91
2459399.956597	10.958333	30	66.7	9.89	4.86
2459399.956944	10.966667	30	66.49	9.86	4.82
2459399.957292	10.975	30	66.28	9.82	4.78
2459399.957639	10.983333	30	66.07	9.8	4.74
2459399.957986	10.991667	30	65.86	9.76	4.7
2459399.958333	11.0	30	65.64	9.72	4.65
2459399.958681	11.008333	30	65.43	9.71	4.63
2459399.959028	11.016667	30	65.22	9.72	4.62
2459399.959375	11.025	30	65.0	9.72	4.61
2459399.959722	11.033333	30	64.79	9.72	4.59
2459399.960069	11.041667	30	64.58	9.7	4.56
2459399.960417	11.05	30	64.36	9.73	4.57
2459399.960764	11.058333	30	64.15	9.73	4.56
2459399.961111	11.066667	30	63.93	9.75	4.56
2459399.961458	11.075	30	63.72	9.73	4.53
2459399.961806	11.083333	30	63.5	9.73	4.52
2459399.962153	11.091667	30	63.28	9.73	4.5
2459399.9625	11.1	30	63.07	9.71	4.47
2459399.962847	11.108333	30	62.85	9.74	4.48
2459399.963194	11.116667	30	62.63	9.74	4.46
2459399.963542	11.125	30	62.42	9.71	4.43
2459399.963889	11.133333	30	62.2	9.71	4.41
2459399.964236	11.141667	30	61.98	9.71	4.39
2459399.964583	11.15	30	61.76	9.71	4.38
2459399.964931	11.158333	30	61.55	9.7	4.35
2459399.965278	11.166667	30	61.33	9.69	4.33
2459399.965625	11.175	30	61.11	9.67	4.29
2459399.965972	11.183333	30	60.89	9.66	4.27
2459399.966319	11.191667	30	60.67	9.63	4.23
2459399.966667	11.2	30	60.45	9.64	4.22
2459399.967014	11.208333	30	60.24	9.6	4.17
2459399.967361	11.216667	30	60.02	9.6	4.16
2459399.967708	11.225	30	59.8	9.58	4.12
2459399.968056	11.233333	30	59.58	9.57	4.1
2459399.968403	11.241667	30	59.36	9.56	4.07
2459399.96875	11.25	30	59.14	9.55	4.04
2459399.969097	11.258333	30	58.92	9.52	4.0
2459399.969444	11.266667	30	58.7	9.51	3.98
2459399.969792	11.275	30	58.48	9.5	3.95
2459399.970139	11.283333	30	58.26	9.5	3.93
2459399.970486	11.291667	30	58.04	9.49	3.91
2459399.970833	11.3	30	57.83	9.48	3.89
2459399.971181	11.308333	30	57.61	9.48	3.86
2459399.971528	11.316667	30	57.39	9.47	3.84
2459399.971875	11.325	30	57.17	9.47	3.82
2459399.972222	11.333333	30	56.95	9.46	3.79
2459399.972569	11.341667	30	56.73	9.45	3.77
2459399.972917	11.35	30	56.51	9.45	3.76
2459399.973264	11.358333	30	56.29	9.46	3.74
2459399.973611	11.366667	30	56.07	9.46	3.73
2459399.973958	11.375	30	55.85	9.45	3.7
2459399.974306	11.383333	30	55.63	9.47	3.7
2459399.974653	11.391667	30	55.41	9.47	3.68
2459399.975	11.4	30	55.19	9.49	3.68
2459399.975347	11.408333	30	54.97	9.47	3.65
2459399.975694	11.416667	30	54.75	9.46	3.61
2459399.976042	11.425	30	54.53	9.46	3.59
2459399.976389	11.433333	30	54.31	9.43	3.56
2459399.976736	11.441667	30	54.09	9.44	3.54
2459399.977083	11.45	30	53.87	9.44	3.53
2459399.977431	11.458333	30	53.65	9.4	3.48
2459399.977778	11.466667	30	53.44	9.38	3.44
2459399.978125	11.475	30	53.22	9.41	3.44
2459399.978472	11.483333	30	53.0	9.39	3.41
2459399.978819	11.491667	30	52.78	9.39	3.39
2459399.979167	11.5	30	52.56	9.38	3.37
2459399.979514	11.508333	30	52.34	9.36	3.33
2459399.979861	11.516667	30	52.12	9.35	3.3
2459399.980208	11.525	30	51.9	9.31	3.25
2459399.980556	11.533333	30	51.68	9.28	3.21
2459399.980903	11.541667	30	51.47	9.25	3.16
2459399.98125	11.55	30	51.25	9.23	3.12
2459399.981597	11.558333	30	51.03	9.21	3.09
2459399.981944	11.566667	30	50.81	9.19	3.06
2459399.982292	11.575	30	50.59	9.18	3.03
2459399.982639	11.583333	30	50.37	9.17	3.01
2459399.982986	11.591667	30	50.16	9.15	2.97
2459399.983333	11.6	30	49.94	9.15	2.95
2459399.983681	11.608333	30	49.72	9.16	2.93
2459399.984028	11.616667	30	49.5	9.18	2.93
2459399.984375	11.625	30	49.29	9.17	2.91
2459399.984722	11.633333	30	49.07	9.21	2.91
2459399.985069	11.641667	30	48.85	9.2	2.89
2459399.985417	11.65	30	48.63	9.2	2.87
2459399.985764	11.658333	30	48.42	9.22	2.87
2459399.986111	11.666667	30	48.2	9.24	2.86
2459399.986458	11.675	30	47.98	9.26	2.85
2459399.986806	11.683333	30	47.77	9.26	2.83
2459399.987153	11.691667	30	47.55	9.26	2.81
2459399.9875	11.7	30	47.33	9.3	2.82
2459399.987847	11.708333	30	47.12	9.31	2.81
2459399.988194	11.716667	30	46.9	9.35	2.82
2459399.988542	11.725	30	46.68	9.37	2.82
2459399.988889	11.733333	30	46.47	9.39	2.81
2459399.989236	11.741667	30	46.25	9.43	2.82
2459399.989583	11.75	30	46.04	9.46	2.82
2459399.989931	11.758333	30	45.82	9.49	2.82
2459399.990278	11.766667	30	45.61	9.5	2.81
2459399.990625	11.775	30	45.39	9.53	2.81
2459399.990972	11.783333	30	45.18	9.55	2.8
2459399.991319	11.791667	30	44.96	9.57	2.8
2459399.991667	11.8	30	44.75	9.6	2.8
2459399.992014	11.808333	30	44.53	9.6	2.77
2459399.992361	11.816667	30	44.32	9.62	2.77
2459399.992708	11.825	30	44.1	9.64	2.76
2459399.993056	11.833333	30	43.89	9.65	2.75
2459399.993403	11.841667	30	43.67	9.64	2.71
2459399.99375	11.85	30	43.46	9.66	2.71
2459399.994097	11.858333	30	43.25	9.64	2.67
2459399.994444	11.866667	30	43.03	9.65	2.66
2459399.994792	11.875	30	42.82	9.68	2.66
2459399.995139	11.883333	30	42.61	9.66	2.62
2459399.995486	11.891667	30	42.39	9.65	2.59
